invoice_no,customer_id,invoice_date,country,total_amount
542728,14006,2011-01-31 15:11:00,United Kingdom,304.44
542729,15194,2011-01-31 15:17:00,United Kingdom,315.57
542731,13600,2011-01-31 15:27:00,United Kingdom,219.51999999999998
542733,15058,2011-01-31 15:35:00,United Kingdom,120.52000000000001
542735,12681,2011-01-31 15:36:00,France,417.54
542736,14744,2011-01-31 15:37:00,United Kingdom,0.55
542737,15058,2011-01-31 15:52:00,United Kingdom,178.79999999999995
542739,17389,2011-01-31 15:57:00,United Kingdom,212.99999999999997
542741,17375,2011-01-31 16:02:00,United Kingdom,176.66
542743,16191,2011-01-31 16:26:00,United Kingdom,14.750000000000002
542745,15881,2011-01-31 16:47:00,United Kingdom,339.28999999999996
542746,15881,2011-01-31 16:48:00,United Kingdom,1.9
542759,15881,2011-01-31 16:59:00,United Kingdom,4.95
542776,15240,2011-02-01 08:23:00,United Kingdom,312.90000000000003
542777,14911,2011-02-01 08:31:00,EIRE,797.7700000000001
542778,14496,2011-02-01 09:01:00,United Kingdom,234.46999999999997
542779,17147,2011-02-01 09:36:00,United Kingdom,409.5
542780,17675,2011-02-01 09:38:00,United Kingdom,698.6
542782,12712,2011-02-01 10:00:00,Germany,314.15000000000003
542785,13881,2011-02-01 10:14:00,United Kingdom,1025.3400000000001
542786,17314,2011-02-01 10:15:00,United Kingdom,362.4
542788,16570,2011-02-01 10:37:00,United Kingdom,450.06
542789,17511,2011-02-01 10:38:00,United Kingdom,4446.88
542790,16612,2011-02-01 10:38:00,United Kingdom,280.04999999999995
542791,15039,2011-02-01 10:47:00,United Kingdom,439.3
542795,18055,2011-02-01 10:59:00,United Kingdom,336.9100000000001
542796,17356,2011-02-01 11:07:00,United Kingdom,178.21999999999997
542797,17884,2011-02-01 11:08:00,United Kingdom,278.21999999999997
542800,14606,2011-02-01 11:16:00,United Kingdom,3.67
542806,12836,2011-02-01 11:19:00,United Kingdom,846.6899999999999
542812,14850,2011-02-01 11:21:00,United Kingdom,325.75
542835,13939,2011-02-01 11:30:00,United Kingdom,184.5
542836,16745,2011-02-01 11:31:00,United Kingdom,239.29999999999998
542858,17228,2011-02-01 11:40:00,United Kingdom,123.43
542859,13606,2011-02-01 11:42:00,United Kingdom,70.02
542862,14606,2011-02-01 11:51:00,United Kingdom,161.20000000000002
542863,13494,2011-02-01 11:58:00,United Kingdom,316.26000000000005
542864,13802,2011-02-01 12:03:00,United Kingdom,969.7400000000001
542865,12929,2011-02-01 12:08:00,United Kingdom,117.85
542868,16419,2011-02-01 12:25:00,United Kingdom,252.66
542869,17035,2011-02-01 12:27:00,United Kingdom,259.51
542870,15203,2011-02-01 12:29:00,United Kingdom,211.93999999999997
542872,15939,2011-02-01 12:42:00,United Kingdom,354.24
542881,14587,2011-02-01 12:54:00,United Kingdom,150.2
542886,16515,2011-02-01 13:09:00,United Kingdom,320.50999999999993
542887,12373,2011-02-01 13:10:00,Austria,364.6
542888,15687,2011-02-01 13:15:00,United Kingdom,379.1
542889,16422,2011-02-01 13:20:00,United Kingdom,241.2
542890,15311,2011-02-01 13:25:00,United Kingdom,1003.23
542891,16705,2011-02-01 13:26:00,United Kingdom,2489.11
542892,13784,2011-02-01 13:28:00,United Kingdom,155.51999999999998
542893,18202,2011-02-01 13:36:00,United Kingdom,485.73
542894,12775,2011-02-01 13:45:00,Netherlands,214.45
542895,14549,2011-02-01 13:47:00,United Kingdom,289.24
542896,15981,2011-02-01 13:50:00,United Kingdom,270.0
542897,15854,2011-02-01 13:55:00,United Kingdom,303.0
542898,16110,2011-02-01 14:01:00,United Kingdom,409.70000000000005
542899,17376,2011-02-01 14:12:00,United Kingdom,105.85000000000001
542900,14180,2011-02-01 14:24:00,United Kingdom,134.1
542901,14217,2011-02-01 14:29:00,United Kingdom,88.30000000000001
542902,16011,2011-02-01 14:43:00,United Kingdom,231.0
542903,15107,2011-02-01 14:46:00,United Kingdom,40.8
542904,12682,2011-02-01 14:58:00,France,510.85
542905,12540,2011-02-01 15:11:00,Spain,288.98
542907,13854,2011-02-01 15:15:00,United Kingdom,313.85
542908,13110,2011-02-01 15:24:00,United Kingdom,271.55
542909,16716,2011-02-01 15:35:00,United Kingdom,734.4000000000001
542911,12676,2011-02-01 15:41:00,Sweden,509.5
542914,16161,2011-02-01 16:03:00,United Kingdom,272.4
542915,15940,2011-02-01 16:18:00,United Kingdom,35.8
542919,15971,2011-02-01 16:47:00,United Kingdom,762.0
542920,13629,2011-02-02 07:51:00,United Kingdom,765.0
542921,15838,2011-02-02 07:58:00,United Kingdom,277.5
542922,12682,2011-02-02 09:06:00,France,490.89
542923,14665,2011-02-02 09:08:00,United Kingdom,394.4
542925,14457,2011-02-02 09:39:00,United Kingdom,113.64
542926,12559,2011-02-02 09:49:00,Germany,75.60000000000001
542927,18198,2011-02-02 10:06:00,United Kingdom,303.56
542928,17863,2011-02-02 10:22:00,United Kingdom,505.98
542929,17811,2011-02-02 10:34:00,United Kingdom,289.3
542930,14233,2011-02-02 10:41:00,United Kingdom,530.1
542931,15589,2011-02-02 10:46:00,United Kingdom,184.95
542932,13089,2011-02-02 10:54:00,United Kingdom,1341.96
542933,14411,2011-02-02 10:56:00,United Kingdom,1063.0
542934,13093,2011-02-02 11:01:00,United Kingdom,991.98
542944,17560,2011-02-02 11:14:00,United Kingdom,162.1
542989,15226,2011-02-02 11:41:00,United Kingdom,154.41
542990,13468,2011-02-02 11:43:00,United Kingdom,141.3
542992,14460,2011-02-02 11:55:00,United Kingdom,30.0
542993,16156,2011-02-02 12:02:00,United Kingdom,303.84
542994,17230,2011-02-02 12:03:00,United Kingdom,675.0
542995,13728,2011-02-02 12:09:00,United Kingdom,158.57999999999998
542996,15046,2011-02-02 12:10:00,United Kingdom,227.70999999999998
543001,14127,2011-02-02 12:26:00,United Kingdom,314.63
543002,13491,2011-02-02 12:36:00,United Kingdom,117.09
543003,14312,2011-02-02 12:38:00,United Kingdom,126.82
543005,16378,2011-02-02 12:42:00,United Kingdom,144.2
543006,17975,2011-02-02 12:53:00,United Kingdom,326.36
543007,13894,2011-02-02 12:54:00,United Kingdom,160.85
543008,13824,2011-02-02 13:07:00,United Kingdom,442.88
543009,18041,2011-02-02 13:11:00,United Kingdom,128.67999999999998
543010,18250,2011-02-02 13:16:00,United Kingdom,349.27000000000004
543011,15270,2011-02-02 13:25:00,United Kingdom,375.40000000000003
543012,17961,2011-02-02 13:28:00,United Kingdom,7.2
543015,14188,2011-02-02 13:46:00,United Kingdom,398.0
543016,18017,2011-02-02 13:57:00,United Kingdom,165.0
543017,13199,2011-02-02 14:17:00,United Kingdom,15.0
543019,17912,2011-02-02 14:25:00,United Kingdom,21.6
543020,15005,2011-02-02 14:29:00,United Kingdom,203.58
543021,15421,2011-02-02 14:36:00,United Kingdom,295.06
543022,16771,2011-02-02 14:37:00,United Kingdom,654.9599999999999
543023,15270,2011-02-02 14:38:00,United Kingdom,307.29999999999995
543024,13777,2011-02-02 14:39:00,United Kingdom,345.02
543025,17446,2011-02-02 14:40:00,United Kingdom,68.1
543027,12414,2011-02-02 14:51:00,Austria,153.76
543028,14443,2011-02-02 15:09:00,United Kingdom,304.9
543029,13576,2011-02-02 15:13:00,United Kingdom,349.89000000000004
543030,12437,2011-02-02 15:22:00,France,150.5
543031,14798,2011-02-02 15:26:00,United Kingdom,75.68
543032,12990,2011-02-02 15:39:00,United Kingdom,97.5
543033,17841,2011-02-02 15:48:00,United Kingdom,208.48000000000002
543036,17223,2011-02-02 15:57:00,United Kingdom,133.95
543037,12350,2011-02-02 16:01:00,Norway,334.40000000000003
543038,14735,2011-02-02 16:15:00,United Kingdom,110.45000000000002
543040,17337,2011-02-02 17:06:00,United Kingdom,1026.72
543041,16405,2011-02-02 17:08:00,United Kingdom,6.85
543043,17848,2011-02-02 17:15:00,United Kingdom,44.35
543044,17071,2011-02-03 08:18:00,United Kingdom,308.55
543045,14309,2011-02-03 09:04:00,United Kingdom,207.22
543046,13873,2011-02-03 09:37:00,United Kingdom,121.45
543047,16210,2011-02-03 09:42:00,United Kingdom,1866.3000000000002
543048,12600,2011-02-03 09:58:00,Germany,427.94000000000005
543053,17362,2011-02-03 10:26:00,United Kingdom,149.99999999999997
543054,13394,2011-02-03 10:39:00,United Kingdom,313.76000000000005
543055,12502,2011-02-03 10:41:00,Spain,617.25
543056,12471,2011-02-03 10:47:00,Germany,947.3999999999999
543057,16333,2011-02-03 10:50:00,United Kingdom,989.52
543094,16030,2011-02-03 11:28:00,United Kingdom,331.24
543095,16814,2011-02-03 11:30:00,United Kingdom,170.70000000000002
543096,14044,2011-02-03 11:39:00,United Kingdom,173.74
543098,13102,2011-02-03 11:49:00,United Kingdom,255.75999999999996
543099,16684,2011-02-03 12:00:00,United Kingdom,6549.120000000001
543106,15658,2011-02-03 12:12:00,United Kingdom,270.20000000000005
543107,13800,2011-02-03 12:27:00,United Kingdom,558.32
543108,14085,2011-02-03 12:37:00,United Kingdom,244.22
543111,15719,2011-02-03 12:44:00,United Kingdom,428.10999999999996
543113,13047,2011-02-03 13:06:00,United Kingdom,458.9
543114,14156,2011-02-03 13:26:00,EIRE,788.06
543115,14606,2011-02-03 13:27:00,United Kingdom,120.74999999999999
543116,17672,2011-02-03 13:29:00,United Kingdom,1177.8400000000001
543117,12464,2011-02-03 13:30:00,Belgium,213.9
543118,13842,2011-02-03 13:31:00,United Kingdom,293.96000000000004
543120,13668,2011-02-03 13:53:00,United Kingdom,231.39999999999998
543121,12662,2011-02-03 13:58:00,Germany,336.70000000000005
543122,13819,2011-02-03 14:01:00,United Kingdom,307.0
543123,18178,2011-02-03 14:08:00,United Kingdom,333.3
543124,15311,2011-02-03 14:15:00,United Kingdom,610.1600000000001
543125,17214,2011-02-03 14:41:00,United Kingdom,132.50000000000003
543126,13581,2011-02-03 14:41:00,United Kingdom,118.0
543127,16748,2011-02-03 14:51:00,United Kingdom,130.8
543128,12971,2011-02-03 14:54:00,United Kingdom,64.0
543129,14540,2011-02-03 15:02:00,United Kingdom,195.9
543130,16997,2011-02-03 15:17:00,United Kingdom,78.0
543131,13539,2011-02-03 15:23:00,United Kingdom,164.1
543132,15235,2011-02-03 15:27:00,United Kingdom,172.3
543133,15235,2011-02-03 15:27:00,United Kingdom,71.9
543134,15885,2011-02-03 15:28:00,United Kingdom,15.0
543161,14497,2011-02-03 17:01:00,United Kingdom,475.37
543162,17507,2011-02-03 18:08:00,United Kingdom,340.55999999999995
543163,16353,2011-02-03 18:45:00,United Kingdom,118.80000000000001
543164,13208,2011-02-03 19:32:00,United Kingdom,168.45
543165,13230,2011-02-03 19:58:00,United Kingdom,135.55
543166,13488,2011-02-04 08:27:00,United Kingdom,655.55
543167,17457,2011-02-04 08:56:00,United Kingdom,331.26
543168,13694,2011-02-04 08:58:00,United Kingdom,693.48
543169,13694,2011-02-04 08:59:00,United Kingdom,376.32000000000005
543170,17334,2011-02-04 09:03:00,United Kingdom,296.52000000000004
543173,13871,2011-02-04 09:30:00,United Kingdom,456.05000000000007
543174,16938,2011-02-04 09:34:00,United Kingdom,267.6
543177,14466,2011-02-04 09:56:00,United Kingdom,323.5
543178,14911,2011-02-04 10:31:00,EIRE,229.59999999999997
543179,12754,2011-02-04 10:31:00,Japan,45.57000000000001
543180,12410,2011-02-04 10:38:00,Switzerland,625.3299999999999
543181,12410,2011-02-04 10:39:00,Switzerland,68.0
543183,14560,2011-02-04 11:13:00,United Kingdom,46.7
543184,16525,2011-02-04 11:14:00,United Kingdom,303.58
543186,17929,2011-02-04 11:40:00,United Kingdom,196.20000000000002
543187,14778,2011-02-04 11:43:00,United Kingdom,334.05
543188,12567,2011-02-04 11:45:00,France,1236.73
543189,17517,2011-02-04 11:48:00,United Kingdom,153.94
543190,17226,2011-02-04 11:52:00,United Kingdom,393.48999999999995
543191,13137,2011-02-04 11:54:00,United Kingdom,217.93
543192,17381,2011-02-04 11:55:00,United Kingdom,1987.6200000000001
543193,13725,2011-02-04 12:18:00,United Kingdom,947.6499999999999
543196,13309,2011-02-04 12:29:00,United Kingdom,390.71000000000004
543197,12842,2011-02-04 12:36:00,United Kingdom,310.73
543198,16109,2011-02-04 12:37:00,United Kingdom,314.99999999999994
543199,13102,2011-02-04 12:40:00,United Kingdom,195.06
543202,17291,2011-02-04 13:04:00,United Kingdom,550.8000000000001
543214,12779,2011-02-04 13:19:00,Poland,337.20000000000005
543232,13113,2011-02-04 13:28:00,United Kingdom,755.0500000000002
543235,14462,2011-02-04 13:30:00,United Kingdom,331.4199999999999
543240,14462,2011-02-04 13:47:00,United Kingdom,15.8
543242,15090,2011-02-04 14:03:00,United Kingdom,381.32
543243,15199,2011-02-04 14:04:00,United Kingdom,353.09999999999997
543245,16725,2011-02-04 14:08:00,United Kingdom,123.78
543246,17315,2011-02-04 14:14:00,United Kingdom,103.25
543247,16029,2011-02-04 14:23:00,United Kingdom,585.0
543248,16029,2011-02-04 14:25:00,United Kingdom,791.52
543249,13963,2011-02-04 14:43:00,United Kingdom,182.14999999999998
543250,13911,2011-02-04 14:46:00,United Kingdom,335.53000000000003
543251,14194,2011-02-04 14:51:00,United Kingdom,516.95
543252,17685,2011-02-04 14:58:00,United Kingdom,361.69999999999993
543253,14842,2011-02-04 15:32:00,United Kingdom,310.0
543255,13050,2011-02-04 15:43:00,United Kingdom,303.33000000000004
543256,17293,2011-02-04 15:54:00,United Kingdom,123.21000000000001
543264,13069,2011-02-04 16:34:00,United Kingdom,255.03
543272,14810,2011-02-06 11:11:00,United Kingdom,136.65
543273,16456,2011-02-06 11:29:00,United Kingdom,449.28000000000003
543274,17392,2011-02-06 12:48:00,United Kingdom,145.5
543275,13584,2011-02-06 12:49:00,United Kingdom,142.4
543276,16525,2011-02-06 13:57:00,United Kingdom,974.62
543277,15808,2011-02-06 14:33:00,United Kingdom,751.1999999999999
543278,16745,2011-02-06 14:43:00,United Kingdom,203.82
543279,17105,2011-02-06 14:46:00,United Kingdom,319.3999999999999
543280,14438,2011-02-06 14:56:00,United Kingdom,131.9
543281,14606,2011-02-06 15:34:00,United Kingdom,94.26999999999998
543282,12956,2011-02-06 16:08:00,United Kingdom,108.07
543283,15781,2011-02-07 09:15:00,United Kingdom,83.35
543284,14410,2011-02-07 09:36:00,United Kingdom,137.65
543285,14600,2011-02-07 09:48:00,United Kingdom,393.33
543286,14952,2011-02-07 09:50:00,United Kingdom,972.72
543287,16422,2011-02-07 10:03:00,United Kingdom,620.37
543288,17302,2011-02-07 10:14:00,United Kingdom,182.85000000000002
543291,14180,2011-02-07 10:50:00,United Kingdom,143.92000000000002
543292,14534,2011-02-07 11:15:00,United Kingdom,295.45000000000005
543293,17613,2011-02-07 11:20:00,United Kingdom,586.8000000000001
543294,17849,2011-02-07 11:39:00,United Kingdom,127.35000000000001
543300,13334,2011-02-07 11:42:00,United Kingdom,1660.44
543306,16686,2011-02-07 11:56:00,United Kingdom,340.7699999999999
543309,18118,2011-02-07 12:05:00,United Kingdom,245.64
543325,17692,2011-02-07 12:22:00,United Kingdom,110.7
543332,13955,2011-02-07 12:24:00,United Kingdom,205.10000000000002
543342,17162,2011-02-07 12:27:00,United Kingdom,424.41000000000014
543348,13983,2011-02-07 12:46:00,United Kingdom,290.0
543349,17774,2011-02-07 13:13:00,United Kingdom,219.99
543350,13809,2011-02-07 13:15:00,Cyprus,155.05
543351,15407,2011-02-07 13:18:00,United Kingdom,165.0
543352,15577,2011-02-07 13:32:00,United Kingdom,29.65
543354,13458,2011-02-07 13:50:00,United Kingdom,818.86
543355,16033,2011-02-07 13:50:00,United Kingdom,208.76000000000002
543357,12388,2011-02-07 13:59:00,Australia,124.05000000000001
543359,16332,2011-02-07 14:16:00,United Kingdom,122.30000000000001
543367,18225,2011-02-07 14:33:00,United Kingdom,438.82
543369,16255,2011-02-07 14:49:00,United Kingdom,219.36
543370,12359,2011-02-07 14:51:00,Cyprus,1838.9099999999999
543371,14048,2011-02-07 14:53:00,United Kingdom,409.93
543372,16321,2011-02-07 15:01:00,Australia,67.95
543373,16945,2011-02-07 15:04:00,United Kingdom,181.44
543374,16945,2011-02-07 15:05:00,United Kingdom,319.35
543376,16321,2011-02-07 15:10:00,Australia,67.95
543377,13725,2011-02-07 15:14:00,United Kingdom,220.98
543378,18102,2011-02-07 15:34:00,United Kingdom,4379.76
543379,18102,2011-02-07 15:37:00,United Kingdom,6155.719999999999
543380,14293,2011-02-07 15:47:00,United Kingdom,143.1
543382,14030,2011-02-07 16:21:00,United Kingdom,307.22999999999996
543387,14646,2011-02-08 09:41:00,Netherlands,1306.2799999999997
543389,17841,2011-02-08 09:56:00,United Kingdom,150.26
543391,14475,2011-02-08 10:12:00,United Kingdom,306.54999999999995
543392,16839,2011-02-08 10:15:00,United Kingdom,602.7199999999999
543393,13534,2011-02-08 10:17:00,United Kingdom,163.7
543394,15797,2011-02-08 10:17:00,United Kingdom,1495.2
543395,13534,2011-02-08 10:17:00,United Kingdom,15.9
543396,15189,2011-02-08 10:28:00,United Kingdom,313.66
543397,17859,2011-02-08 10:32:00,United Kingdom,148.21
543398,16458,2011-02-08 10:47:00,United Kingdom,199.8
543400,14688,2011-02-08 11:27:00,United Kingdom,213.15
543411,12576,2011-02-08 11:31:00,Poland,266.85
543413,13098,2011-02-08 11:32:00,United Kingdom,244.79999999999998
543428,17787,2011-02-08 11:36:00,United Kingdom,449.98
543446,15827,2011-02-08 12:01:00,United Kingdom,146.2
543447,16265,2011-02-08 12:01:00,United Kingdom,802.6500000000001
543449,16553,2011-02-08 12:12:00,United Kingdom,336.0
543452,16037,2011-02-08 12:14:00,United Kingdom,303.0
543454,14527,2011-02-08 12:20:00,United Kingdom,140.55
543455,17858,2011-02-08 12:38:00,United Kingdom,326.4
543456,15753,2011-02-08 12:41:00,United Kingdom,79.2
543457,17428,2011-02-08 12:47:00,United Kingdom,603.4399999999999
543458,14587,2011-02-08 13:28:00,United Kingdom,152.87
543459,12599,2011-02-08 13:28:00,France,201.86
543462,17655,2011-02-08 13:39:00,United Kingdom,313.9
543463,15311,2011-02-08 14:06:00,United Kingdom,694.27
543464,16779,2011-02-08 14:15:00,United Kingdom,364.32
543466,16713,2011-02-08 14:34:00,United Kingdom,459.36
543468,14562,2011-02-08 14:45:00,United Kingdom,262.85
543470,16951,2011-02-08 14:58:00,United Kingdom,1053.7900000000002
543474,14415,2011-02-08 15:09:00,United Kingdom,504.22999999999996
543476,13050,2011-02-08 15:24:00,United Kingdom,303.24
543477,17315,2011-02-08 15:30:00,United Kingdom,15.0
543478,13798,2011-02-08 15:38:00,United Kingdom,849.0400000000001
543479,16998,2011-02-08 15:42:00,United Kingdom,90.0
543480,13133,2011-02-08 15:48:00,United Kingdom,52.349999999999994
543481,14606,2011-02-08 16:25:00,United Kingdom,103.10000000000001
543482,17881,2011-02-08 17:16:00,United Kingdom,133.35000000000002
543483,18075,2011-02-09 09:10:00,United Kingdom,78.61999999999999
543484,12721,2011-02-09 10:11:00,France,455.0199999999999
543485,15843,2011-02-09 10:19:00,United Kingdom,118.95000000000002
543486,13319,2011-02-09 10:24:00,United Kingdom,510.07
543487,13319,2011-02-09 10:25:00,United Kingdom,197.0
543492,12720,2011-02-09 10:41:00,Germany,168.9
543507,15039,2011-02-09 10:49:00,United Kingdom,371.6
543518,12753,2011-02-09 11:21:00,Japan,5735.24
543519,17083,2011-02-09 11:38:00,United Kingdom,691.3599999999999
543520,15827,2011-02-09 11:43:00,United Kingdom,29.700000000000003
543523,12971,2011-02-09 12:07:00,United Kingdom,38.1
543527,15970,2011-02-09 12:08:00,United Kingdom,314.1
543529,18109,2011-02-09 12:16:00,United Kingdom,178.15
543534,13590,2011-02-09 13:25:00,United Kingdom,309.06
543535,17537,2011-02-09 13:37:00,United Kingdom,630.7000000000002
543537,12401,2011-02-09 13:50:00,Belgium,84.3
543538,16143,2011-02-09 13:57:00,United Kingdom,401.5
543539,17757,2011-02-09 14:18:00,United Kingdom,148.4
543540,17412,2011-02-09 14:44:00,United Kingdom,141.36
543541,12462,2011-02-09 14:44:00,Spain,762.11
543542,16607,2011-02-09 15:25:00,United Kingdom,231.91000000000003
